id,syllable,words,complexword,nounPhraseCount,JJ,RB,VB,NN,complexity,Class_Label
17568,46,29,4,3,0,0,6,10,57.924,Fairly_difficult
17569,23,16,1,1,1,1,3,5,77.103,Fairly_Easy
17570,22,15,1,1,2,0,3,3,75.143,Fairly_Easy
17571,25,17,1,4,0,2,4,6,73.796,Fairly_Easy
17572,43,21,6,1,1,0,4,10,22.949,very_difficult
17573,25,16,3,2,0,0,3,9,66.528,Plain_English
17574,46,31,4,3,3,1,4,9,65.567,Plain_English
17575,49,30,3,7,5,0,5,10,53.43,Fairly_difficult
17576,41,22,6,2,1,2,5,9,38.006,Dificult
17577,27,17,3,2,2,0,4,5,63.843,Plain_English
17578,18,11,3,0,1,1,5,1,62.816,Plain_English
17579,53,30,7,4,2,3,6,9,42.15,Dificult
17580,40,22,3,4,6,2,2,5,41.852,Dificult
17581,17,10,1,1,1,1,3,2,57.94,Fairly_difficult
17582,71,36,11,4,1,2,6,12,21.715,very_difficult
17583,28,17,5,1,0,1,5,5,58.866,Fairly_difficult
17584,31,22,2,4,5,0,3,6,76.461,Fairly_Easy
17585,36,25,3,2,2,3,6,2,72.324,Fairly_Easy
17586,29,16,4,2,0,0,1,9,45.378,Dificult
17587,55,34,7,1,1,0,5,19,52.727,Fairly_difficult
17588,68,36,9,3,3,5,6,12,28.765,very_difficult
17589,21,12,2,1,1,0,3,4,52.695,Fairly_difficult
17590,31,20,2,3,1,0,2,10,65.555,Plain_English
17591,25,17,2,1,2,0,5,2,73.796,Fairly_Easy
17592,47,34,3,1,1,2,10,6,72.633,Fairly_Easy
17593,55,34,6,6,4,2,8,9,52.727,Fairly_difficult
17594,67,39,8,2,3,4,8,8,41.704,Dificult
17595,50,35,2,3,2,3,4,11,68.215,Plain_English
17596,47,32,4,4,1,1,5,15,66.339,Plain_English
17597,32,24,1,2,3,1,4,9,81.855,Easy
17598,23,11,4,1,2,0,2,2,24.362,very_difficult
17599,27,17,2,1,1,0,4,7,63.843,Plain_English
17600,33,22,2,2,1,0,2,9,68.77,Plain_English
17601,31,21,2,2,1,1,4,6,71.292,Fairly_Easy
17602,28,15,4,2,1,0,4,6,41.303,Dificult
17603,27,16,4,3,3,0,4,4,55.953,Fairly_difficult
17604,28,18,2,3,1,0,3,7,66.1,Plain_English
17605,47,29,4,2,3,1,8,9,55.007,Fairly_difficult
17606,62,36,6,4,3,3,8,10,42.865,Dificult
17607,24,17,1,0,1,1,5,3,78.772,Fairly_Easy
17608,24,15,3,2,0,0,4,4,63.863,Plain_English
17609,22,15,2,0,0,1,3,5,75.143,Fairly_Easy
17610,37,21,4,2,1,3,2,7,47.12,Dificult
17611,44,29,5,1,1,0,7,11,63.759,Plain_English
17612,26,14,5,2,0,0,4,6,42.616,Dificult
17613,26,19,1,0,1,0,5,5,81.424,Easy
17614,32,20,4,2,1,1,7,5,61.325,Plain_English
17615,30,19,4,3,2,0,4,8,63.614,Plain_English
17616,42,20,4,3,1,2,6,6,19.025,very_difficult
17617,28,17,2,3,1,1,3,7,58.866,Fairly_difficult
17618,37,25,3,1,1,2,7,5,68.94,Plain_English
17619,37,22,4,4,3,1,5,7,53.388,Fairly_difficult
17620,29,22,0,1,3,3,3,5,84.152,Easy
17621,48,28,6,3,4,1,4,12,47.596,Dificult
17622,25,18,3,0,2,0,1,7,80.2,Easy
17623,24,16,2,3,2,1,2,5,71.815,Fairly_Easy
17624,35,22,4,2,0,0,5,9,61.079,Plain_English
17625,41,23,6,3,2,0,5,8,44.354,Dificult
17626,47,32,3,3,3,0,6,11,66.339,Plain_English
17627,36,27,1,4,0,1,4,11,80.333,Easy
17628,28,18,2,1,2,0,5,4,66.1,Plain_English
17629,21,15,1,0,0,0,4,3,80.783,Easy
17630,47,34,3,1,3,1,9,5,72.633,Fairly_Easy
17631,35,22,2,2,1,0,2,9,61.079,Plain_English
17632,42,26,5,3,2,1,4,7,56.978,Fairly_difficult
17633,31,22,2,2,1,2,4,6,76.461,Fairly_Easy
17634,58,33,6,0,0,6,8,5,41.397,Dificult
17635,38,25,4,2,2,1,4,7,65.556,Plain_English
17636,42,31,3,2,3,0,5,12,76.483,Fairly_Easy
17637,27,16,4,2,0,0,1,7,55.953,Fairly_difficult
17638,29,17,3,3,1,1,2,6,53.89,Fairly_difficult
17639,23,16,1,2,0,0,3,6,77.103,Fairly_Easy
17640,24,16,3,1,2,0,5,2,71.815,Fairly_Easy
17641,34,23,3,2,2,0,4,7,70.102,Fairly_Easy
17642,33,24,3,3,3,1,4,5,78.33,Fairly_Easy
17643,37,20,4,3,4,2,2,6,40.175,Dificult
17644,18,10,3,2,0,0,2,5,49.48,Very_Easy
17645,37,26,3,3,1,0,3,9,73.248,Fairly_Easy
17646,39,27,3,0,0,2,5,6,70.933,Fairly_Easy
17647,64,43,6,4,0,0,5,19,59.096,Very_Easy
17648,33,18,6,2,2,0,3,7,42.6,Dificult
17649,20,16,1,3,1,0,2,7,92.965,Very_Easy
17650,5,4,0,0,0,1,2,0,99.055,Very_Easy
17651,42,29,2,3,1,3,6,13,69.593,Very_Easy
17652,36,22,3,3,4,1,3,11,57.234,Fairly_difficult
17653,26,17,1,1,0,0,3,7,68.819,Plain_English
17654,15,11,1,0,0,0,3,4,85.889,Easy
17655,31,19,3,1,2,3,5,3,59.161,Very_Easy
17656,28,18,1,3,2,0,1,9,66.1,Plain_English
17657,31,20,2,1,1,3,5,6,65.555,Plain_English
17658,43,31,4,2,0,5,3,7,73.754,Fairly_Easy
17659,34,21,3,2,2,1,4,3,59.206,Very_Easy
17660,35,19,4,2,1,1,2,7,41.35,Dificult
17661,26,19,1,1,3,1,2,7,81.424,Easy
17662,19,11,3,2,0,2,3,4,55.125,Fairly_difficult
17663,38,26,3,2,5,0,5,6,69.994,Very_Easy
17664,37,30,0,6,6,0,6,9,87.27,Easy
17665,59,38,7,1,2,8,12,6,56.197,Fairly_difficult
17666,14,11,0,0,0,0,1,2,93.58,Very_Easy
17667,15,12,1,0,0,0,3,2,94.995,Very_Easy
17668,26,20,1,1,1,0,4,7,86.705,Easy
17669,39,25,4,2,1,1,4,9,62.172,Plain_English
17670,38,22,3,2,1,0,4,9,49.543,Very_Easy
17671,30,20,1,1,0,1,3,8,69.785,Very_Easy
17672,28,22,0,3,2,1,4,8,87.997,Easy
17673,32,19,4,1,2,0,4,8,54.708,Fairly_difficult
17674,13,9,1,1,0,0,4,3,80.068,Easy
17675,32,24,2,1,3,1,5,5,81.855,Easy
17676,31,22,2,1,2,0,3,10,76.461,Fairly_Easy
17677,40,22,7,3,3,1,4,6,41.852,Dificult
17678,22,17,0,4,2,0,3,7,88.725,Easy
17679,9,7,0,1,0,0,2,2,94.511,Very_Easy
17680,31,20,2,2,0,0,3,9,65.555,Plain_English
17681,22,13,2,1,0,0,5,4,57.068,Fairly_difficult
17682,25,18,1,1,1,1,4,4,80.2,Easy
17683,48,30,5,3,3,2,4,8,56.25,Fairly_difficult
17684,51,40,0,3,2,4,6,12,78.67,Fairly_Easy
17685,11,9,1,0,0,0,2,3,98.868,Very_Easy
17686,16,12,0,2,0,2,4,0,87.945,Easy
17687,28,20,2,1,2,2,6,1,78.245,Fairly_Easy
17688,53,32,5,1,2,0,7,10,50.476,Fairly_difficult
17689,37,22,3,3,0,2,6,9,53.388,Fairly_difficult
17690,38,24,0,3,0,0,5,11,60.705,Plain_English
17691,31,22,2,2,2,1,5,6,76.461,Fairly_Easy
17692,24,15,2,2,0,0,3,8,63.863,Plain_English
17693,38,30,3,1,1,2,8,4,84.45,Easy
17694,27,23,0,3,0,6,5,5,95.849,Very_Easy
17695,47,28,4,3,4,0,7,8,50.618,Fairly_difficult
17696,38,18,7,4,3,0,4,6,19.1,very_difficult
17697,20,12,3,1,0,2,3,4,59.745,Very_Easy
17698,30,15,5,2,1,0,5,7,30.023,Dificult
17699,49,26,7,1,3,1,6,5,34.202,Dificult
17700,45,29,4,1,4,5,5,8,60.842,Plain_English
17701,35,18,6,2,2,3,5,3,33.2,Dificult
17702,22,13,3,0,0,0,4,3,57.068,Fairly_difficult
17703,39,21,5,1,1,1,2,11,39.063,Dificult
17704,57,31,7,2,4,1,3,14,35.548,Dificult
17705,56,33,6,4,2,0,6,11,46.524,Dificult
17706,38,21,4,1,2,1,5,7,43.092,Dificult
17707,34,21,4,3,1,0,4,8,59.206,Very_Easy
17708,34,20,5,1,3,1,1,6,52.865,Fairly_difficult
17709,28,15,5,2,1,0,1,8,41.303,Dificult
17710,64,31,12,4,2,0,9,11,16.444,very_difficult
17711,27,16,3,1,2,1,4,3,55.953,Fairly_difficult
17712,62,31,7,4,5,2,5,12,21.903,very_difficult
17713,39,22,3,3,2,3,3,9,45.697,Dificult
17714,29,14,5,1,1,0,4,6,24.487,very_difficult
17715,26,17,2,0,1,1,2,6,68.819,Plain_English
17716,38,21,5,1,1,1,3,8,43.092,Dificult
17717,25,14,3,1,0,1,3,7,48.659,Dificult
17718,40,23,6,0,1,1,5,5,48.032,Dificult
17719,43,26,5,3,4,1,3,8,53.725,Fairly_difficult
17720,27,16,2,1,2,0,3,5,55.953,Fairly_difficult
17721,44,32,1,1,2,1,7,10,74.27,Fairly_Easy
17722,44,32,1,3,1,1,6,14,74.27,Fairly_Easy
17723,44,21,7,2,3,0,5,9,18.92,very_difficult
17724,38,21,5,3,2,1,2,8,43.092,Dificult
17725,38,22,6,1,0,1,6,5,49.543,Very_Easy
17726,50,30,6,2,2,1,6,10,50.61,Fairly_difficult
17727,44,22,7,2,1,2,5,7,26.47,very_difficult
17728,46,27,5,3,4,4,3,11,48.999,Dificult
17729,31,23,2,2,1,0,4,5,81.136,Easy
17730,50,28,7,3,2,1,5,9,41.554,Dificult
17731,57,34,8,2,3,2,6,9,47.751,Dificult
17732,17,10,3,0,0,0,1,4,57.94,Fairly_difficult
17733,51,30,5,4,2,1,7,10,47.79,Dificult
17734,43,28,5,2,2,0,4,9,62.704,Plain_English
17735,33,17,3,3,0,0,2,12,33.984,Dificult
17736,57,34,7,7,6,1,5,10,47.751,Dificult
17737,38,20,6,3,1,2,2,10,35.945,Dificult
17738,34,22,3,2,3,1,5,5,64.925,Plain_English
17739,35,28,0,3,3,2,6,9,86.875,Easy
17740,38,26,4,1,1,1,7,6,69.994,Very_Easy
17741,18,14,0,0,0,2,4,3,90.959,Very_Easy
17742,45,26,5,2,1,2,8,10,47.217,Dificult
17743,48,34,2,5,1,0,5,16,70.145,Fairly_Easy
17744,35,24,2,0,0,0,6,6,71.28,Fairly_Easy
17745,20,13,1,1,0,1,5,3,70.084,Fairly_Easy
17746,39,31,3,3,1,3,8,8,84.67,Easy
17747,61,37,7,2,2,4,8,11,48.582,Dificult
17748,21,15,1,1,0,1,4,6,80.783,Easy
17749,37,21,4,2,1,6,5,4,47.12,Dificult
17750,20,13,2,1,1,1,2,4,70.084,Fairly_Easy
17751,101,59,9,4,4,6,11,22,32.069,Dificult
17752,24,15,3,1,1,1,3,3,63.863,Plain_English
17753,20,10,4,0,0,2,3,1,32.56,Dificult
17754,28,21,1,3,2,0,3,8,83.378,Easy
17755,31,23,2,3,2,1,5,6,81.136,Easy
17756,23,18,1,0,0,1,5,4,89.6,Very_Easy
17757,34,23,3,4,3,0,7,7,70.102,Fairly_Easy
17758,41,27,3,3,2,1,6,9,64.666,Plain_English
17759,21,15,1,0,0,0,4,5,80.783,Easy
17760,29,20,2,2,0,1,2,9,74.015,Fairly_Easy
17761,49,28,5,3,3,1,5,8,44.575,Dificult
17762,40,27,3,2,2,0,7,8,67.799,Plain_English
17763,32,19,3,4,2,1,4,8,54.708,Fairly_difficult
17764,43,30,3,3,1,3,10,7,70.35,Fairly_Easy
17765,36,30,0,2,0,2,10,6,90.09,Very_Easy
17766,48,30,5,2,2,1,10,6,56.25,Fairly_difficult
17767,27,18,1,1,0,0,5,6,70.8,Fairly_Easy
17768,16,13,0,1,1,1,1,5,96.114,Very_Easy
17769,27,21,1,2,1,0,1,9,87.406,Easy
17770,33,18,6,1,1,0,2,7,42.6,Dificult
17771,35,21,5,2,1,0,6,8,55.178,Fairly_difficult
17772,28,18,4,2,2,0,2,5,66.1,Plain_English
17773,13,11,1,0,1,0,2,2,101.271,Very_Easy
17774,34,23,3,3,1,1,5,10,70.102,Fairly_Easy
17775,37,26,3,2,2,1,7,4,73.248,Fairly_Easy
17776,34,25,3,2,2,0,6,5,79.092,Very_Easy
17777,25,17,1,2,0,0,3,8,73.796,Fairly_Easy
17778,36,25,2,4,3,0,5,11,72.324,Fairly_Easy
17779,30,22,2,3,3,0,2,6,80.306,Easy
17780,40,30,3,2,1,0,6,9,78.81,Fairly_Easy
17781,31,15,3,1,1,0,5,7,24.382,very_difficult
17782,25,17,2,0,2,0,4,4,73.796,Fairly_Easy
17783,30,17,5,2,2,0,3,8,48.913,Dificult
17784,39,27,4,2,2,2,2,8,70.933,Fairly_Easy
17785,26,21,0,2,0,0,4,9,91.435,Very_Easy
17786,35,27,2,3,1,1,3,10,83.466,Easy
17787,34,24,2,3,1,2,6,5,74.805,Fairly_Easy
17788,44,28,6,2,4,0,8,6,59.682,Very_Easy
17789,45,23,6,4,1,0,3,12,29.641,Very_Easy
17790,36,23,2,3,2,2,4,9,62.745,Plain_English
17791,27,14,3,3,5,0,2,4,36.573,Dificult
17792,20,10,4,0,1,2,3,1,32.56,Dificult
17793,55,38,4,2,4,1,7,11,65.103,Plain_English
17794,62,37,6,4,2,1,8,11,46.295,Dificult
17795,50,26,6,4,5,0,4,7,30.948,Dificult
17796,50,30,5,4,4,2,6,9,50.61,Fairly_difficult
17797,49,28,5,3,6,0,5,8,44.575,Dificult
17798,26,15,3,3,4,0,2,5,52.583,Fairly_difficult
17799,77,44,10,3,5,0,6,12,36.455,Dificult
17800,23,13,3,4,3,0,2,6,50.561,Fairly_difficult
17801,43,27,4,0,0,1,3,7,58.399,Fairly_difficult
17802,105,61,11,6,6,1,9,17,30.255,Dificult
17803,40,25,3,2,0,0,6,9,58.787,Fairly_difficult
17804,39,23,3,3,0,1,5,9,51.71,Fairly_difficult
17805,26,18,1,1,1,1,3,7,75.5,Fairly_Easy
17806,30,21,2,0,1,1,2,7,75.32,Fairly_Easy
17807,27,14,5,1,3,0,1,5,36.573,Dificult
17808,24,17,1,1,1,1,3,6,78.772,Fairly_Easy
17809,20,11,3,1,0,0,2,4,47.434,Dificult
17810,44,28,2,1,1,1,10,7,59.682,Very_Easy
17811,18,11,1,1,1,1,2,4,62.816,Plain_English
17812,36,23,3,4,2,0,2,8,62.745,Plain_English
17813,18,10,2,0,1,0,3,3,49.48,Very_Easy
17814,61,36,8,5,4,0,6,12,45.215,Dificult
17815,18,11,2,1,2,1,2,2,62.816,Plain_English
17816,25,13,3,1,1,1,2,4,37.545,Dificult
17817,46,28,4,5,4,0,6,11,53.639,Fairly_difficult
17818,24,14,2,1,0,1,3,6,54.701,Fairly_difficult
17819,43,27,5,2,1,2,6,9,58.399,Fairly_difficult
17820,34,21,3,1,1,0,5,9,59.206,Very_Easy
17821,18,13,1,1,1,1,2,4,83.099,Easy
17822,38,29,1,1,2,2,6,6,81.262,Easy
17823,20,13,2,3,3,0,2,5,70.084,Fairly_Easy
17824,54,28,10,3,3,0,6,11,29.468,Very_Easy
17825,26,13,4,2,1,0,3,4,31.038,Dificult
17826,25,17,3,1,1,0,5,4,73.796,Fairly_Easy
17827,30,18,4,2,1,1,5,5,56.7,Fairly_difficult
17828,34,19,6,3,0,1,3,7,45.803,Dificult
17829,27,12,4,4,1,0,1,7,10.395,very_difficult
17830,40,30,3,2,1,0,9,6,78.81,Fairly_Easy
17831,29,18,2,2,0,0,4,7,61.4,Plain_English
17832,29,18,3,0,0,0,6,4,61.4,Plain_English
17833,27,18,1,0,0,1,4,6,70.8,Fairly_Easy
17834,47,25,6,3,1,1,3,10,35.1,Dificult
17835,34,20,4,2,0,0,4,8,52.865,Fairly_difficult
17836,63,33,9,3,5,1,4,10,28.578,very_difficult
17837,25,16,2,0,1,0,4,4,66.528,Plain_English
17838,38,23,4,0,0,2,6,4,55.389,Fairly_difficult
17839,42,25,5,3,4,1,4,6,52.02,Fairly_difficult
17840,15,9,1,0,0,0,2,4,61.268,Plain_English
17841,35,18,5,3,3,0,3,8,33.2,Dificult
17842,49,27,8,2,2,0,5,7,39.599,Dificult
17843,73,42,10,3,2,3,11,8,38.477,Dificult
17844,50,33,4,1,3,2,6,7,61.906,Plain_English
17845,32,19,2,1,2,2,6,4,54.708,Fairly_difficult
17846,44,22,8,2,1,0,3,9,26.47,very_difficult
17847,29,23,2,1,1,1,6,2,88.493,Easy
17848,44,29,3,2,3,0,7,7,63.759,Plain_English
17849,56,38,5,2,1,2,6,13,62.876,Plain_English
17850,22,18,2,4,6,0,3,4,94.3,Very_Easy
17851,23,18,1,3,5,1,4,5,89.6,Very_Easy
17852,26,19,0,3,4,1,3,4,81.424,Easy
17853,21,15,1,1,0,1,4,5,80.783,Easy
17854,22,13,1,3,0,0,3,7,57.068,Fairly_difficult
17855,49,30,5,2,3,1,7,12,53.43,Fairly_difficult
17856,37,23,5,3,3,0,4,7,59.067,Very_Easy
17857,29,19,3,3,2,1,3,8,68.066,Plain_English
17858,18,14,0,3,1,1,4,3,90.959,Very_Easy
17859,60,36,8,3,1,0,5,16,47.565,Dificult
17860,76,44,10,4,4,1,4,15,38.378,Dificult
17861,9,6,0,1,0,2,0,3,76.89,Fairly_Easy
17862,91,59,8,5,5,2,10,15,46.408,Dificult
17863,35,19,5,1,2,0,3,6,41.35,Dificult
17864,40,24,3,1,1,1,5,6,53.655,Fairly_difficult
17865,21,16,1,0,0,3,2,4,87.678,Easy
17866,42,28,3,1,3,2,3,8,65.725,Plain_English
17867,57,36,5,5,2,1,1,16,54.615,Fairly_difficult
17868,62,41,4,4,2,1,5,16,58.096,Fairly_difficult
17869,45,24,6,1,2,0,6,10,36.03,Dificult
17870,33,19,3,3,3,1,4,6,50.256,Fairly_difficult
17871,32,18,4,2,2,0,5,8,47.3,Dificult
17872,27,17,3,1,0,0,5,7,63.843,Plain_English
17873,39,23,5,4,2,1,7,8,51.71,Fairly_difficult
17874,15,13,1,0,1,0,2,2,102.622,Very_Easy
17875,32,20,2,4,1,0,3,9,61.325,Plain_English
17876,32,15,4,3,4,3,2,3,18.743,very_difficult
17877,28,16,3,1,2,3,3,3,50.665,Fairly_difficult
17878,48,26,6,1,3,1,3,8,37.455,Dificult
17879,88,53,10,8,9,5,8,10,39.47,Dificult
17880,61,40,6,3,5,0,9,11,57.52,Fairly_difficult
17881,64,32,9,5,6,1,8,9,21.395,very_difficult
17882,76,44,10,4,1,3,8,14,38.378,Dificult
17883,58,31,7,3,1,2,6,10,32.819,Dificult
17884,33,25,1,2,1,0,5,8,82.476,Easy
17885,57,33,9,3,3,0,5,13,43.96,Dificult
17886,34,17,6,2,3,0,4,5,29.008,Very_Easy
17887,37,19,5,0,1,1,4,6,32.445,Dificult
17888,40,21,6,2,3,1,2,7,35.035,Dificult
17889,41,24,5,5,0,0,4,16,50.13,Fairly_difficult
17890,27,20,2,3,1,0,3,7,82.475,Easy
17891,41,22,7,3,1,0,5,9,38.006,Dificult
17892,26,13,4,2,0,0,3,8,31.038,Dificult
17893,44,27,5,2,0,0,7,10,55.266,Fairly_difficult
17894,44,28,4,4,1,0,5,13,59.682,Very_Easy
17895,31,20,3,2,2,1,3,5,65.555,Plain_English
17896,12,7,1,1,1,0,1,1,58.254,Fairly_difficult
17897,23,13,3,0,1,0,4,3,50.561,Fairly_difficult
17898,33,21,2,3,1,0,4,9,63.235,Plain_English
17899,40,24,5,3,0,1,5,11,53.655,Fairly_difficult
17900,9,6,1,1,0,0,2,3,76.89,Fairly_Easy
17901,58,37,5,5,0,2,4,17,55.441,Fairly_difficult
17902,52,28,8,4,3,1,4,9,35.511,Dificult
17903,28,20,2,2,0,0,4,8,78.245,Fairly_Easy
17904,68,42,6,3,3,2,9,10,48.549,Dificult
17905,61,42,6,4,2,3,11,5,62.649,Plain_English
17906,25,18,1,2,0,1,2,8,80.2,Easy
17907,19,10,3,2,1,0,2,3,41.02,Dificult
17908,26,16,2,3,1,1,3,8,61.24,Plain_English
17909,51,31,7,4,2,0,4,12,51.922,Fairly_difficult
17910,18,12,2,2,0,0,2,5,73.845,Fairly_Easy
17911,43,26,4,4,0,0,3,14,53.725,Fairly_difficult
17912,18,15,1,1,1,1,3,5,97.703,Very_Easy
17913,27,18,2,2,0,0,1,10,70.8,Fairly_Easy
17914,42,22,6,5,1,0,1,16,34.161,Dificult
17915,25,17,2,1,0,1,2,6,73.796,Fairly_Easy
17916,18,9,3,2,1,0,1,6,33.068,Dificult
17917,14,12,1,0,0,2,3,2,102.045,Very_Easy
17918,39,27,4,1,0,2,6,8,70.933,Fairly_Easy
17919,17,11,2,2,1,0,1,6,70.507,Fairly_Easy
17920,29,17,3,3,1,1,3,6,53.89,Fairly_difficult
17921,50,32,3,7,0,0,2,21,58.408,Fairly_difficult
17922,35,28,0,2,5,2,7,6,86.875,Easy
17923,38,26,4,1,3,0,7,4,69.994,Very_Easy
17924,18,13,0,0,0,0,1,6,83.099,Easy
17925,37,25,2,3,3,1,5,9,68.94,Plain_English
17926,34,26,2,1,1,0,6,6,83.009,Easy
17927,21,12,3,0,0,1,4,3,52.695,Fairly_difficult
17928,34,23,3,1,1,1,4,6,70.102,Fairly_Easy
17929,42,33,1,4,2,0,8,10,82.415,Easy
17930,40,29,3,2,2,0,7,5,75.428,Fairly_Easy
17931,34,21,4,4,3,0,3,8,59.206,Very_Easy
17932,18,10,3,2,0,0,2,7,49.48,Very_Easy
17933,29,19,3,1,2,1,5,5,68.066,Plain_English
17934,27,19,1,4,1,0,2,11,76.971,Fairly_Easy
17935,49,36,4,1,4,2,8,4,73.415,Fairly_Easy
17936,33,21,3,1,1,0,3,8,63.235,Plain_English
17937,24,16,2,0,3,0,3,3,71.815,Fairly_Easy
17938,23,17,2,1,0,0,2,7,83.749,Easy
17939,29,19,2,2,0,0,5,6,68.066,Plain_English
17940,29,19,2,2,1,1,3,7,68.066,Plain_English
17941,49,29,6,1,0,4,8,7,49.173,Very_Easy
17942,38,24,5,2,3,2,8,4,60.705,Plain_English
17943,27,14,4,1,1,0,3,4,36.573,Dificult
17944,44,28,5,4,2,1,6,11,59.682,Very_Easy
17945,42,24,4,3,4,0,4,8,46.605,Dificult
17946,20,14,2,2,2,0,3,4,78.873,Fairly_Easy
17947,34,21,4,1,2,2,4,5,59.206,Very_Easy
17948,40,26,4,0,1,1,5,7,63.486,Plain_English
17949,23,14,3,0,0,1,3,5,60.744,Plain_English
17950,25,15,3,0,0,0,5,5,58.223,Fairly_difficult
17951,21,15,1,1,0,0,3,5,80.783,Easy
17952,46,29,4,1,1,2,4,12,57.924,Fairly_difficult
17953,62,40,7,2,2,3,10,7,55.405,Fairly_difficult
17954,34,23,2,3,1,0,2,9,70.102,Fairly_Easy
17955,39,23,6,2,0,1,5,9,51.71,Fairly_difficult
17956,51,33,4,1,0,1,7,10,59.342,Very_Easy
17957,34,21,3,1,0,2,4,6,59.206,Very_Easy
17958,22,16,1,1,0,2,6,3,82.39,Easy
17959,20,16,2,1,0,1,3,6,92.965,Very_Easy
17960,55,39,4,2,0,1,9,12,67.735,Plain_English
17961,12,9,1,0,0,0,4,2,89.468,Very_Easy
17962,26,14,3,1,1,0,3,4,42.616,Dificult
17963,35,23,4,1,2,1,6,5,66.423,Plain_English
17964,17,11,2,1,0,2,5,1,70.507,Fairly_Easy
17965,13,11,0,0,1,1,3,1,101.271,Very_Easy
17966,31,19,3,2,3,0,3,9,59.161,Very_Easy
17967,17,10,3,2,1,0,1,4,57.94,Fairly_difficult
17968,48,31,4,2,3,0,3,12,60.109,Plain_English
17969,24,19,2,2,0,2,5,8,90.329,Very_Easy
17970,39,26,3,4,2,0,3,9,66.74,Plain_English
17971,25,18,3,3,2,0,3,6,80.2,Easy
17972,33,19,4,2,1,0,3,8,50.256,Fairly_difficult
17973,34,21,3,1,3,0,4,8,59.206,Very_Easy
17974,43,26,5,4,1,1,2,14,53.725,Fairly_difficult
17975,10,10,0,1,0,0,4,2,117.16,Very_Easy
17976,17,13,1,0,0,2,5,1,89.607,Very_Easy
17977,10,6,1,0,1,3,1,0,62.79,Plain_English
17978,40,22,5,3,3,1,3,9,41.852,Dificult
17979,41,22,6,3,3,0,2,9,38.006,Dificult
17980,41,23,6,2,3,1,4,5,44.354,Dificult
17981,24,17,3,0,0,1,4,5,78.772,Fairly_Easy
17982,16,12,1,1,1,0,1,3,87.945,Easy
17983,21,14,2,1,0,1,1,5,72.83,Fairly_Easy
17984,56,33,7,1,2,3,6,9,46.524,Dificult
17985,61,46,3,6,3,1,10,14,71.303,Fairly_Easy
17986,36,23,4,3,4,0,7,5,62.745,Plain_English
17987,45,32,3,2,2,3,5,8,71.626,Fairly_Easy
17988,46,31,2,5,4,0,5,14,65.567,Plain_English
17989,18,14,0,2,0,0,3,6,90.959,Very_Easy
17990,15,11,0,2,0,0,4,5,85.889,Easy
17991,28,15,4,2,1,2,3,6,41.303,Dificult
17992,29,21,3,1,0,0,4,7,79.349,Very_Easy
17993,16,9,3,1,0,0,2,4,51.868,Fairly_difficult
17994,48,28,4,4,4,1,2,11,47.596,Dificult
17995,47,27,5,2,0,3,4,8,45.866,Dificult
17996,66,37,6,2,0,1,3,17,37.149,Dificult
17997,45,33,2,1,1,3,4,9,74.724,Fairly_Easy
17998,28,20,1,3,1,3,4,7,78.245,Fairly_Easy
17999,25,17,2,0,0,1,4,3,73.796,Fairly_Easy
18000,25,14,2,2,1,2,3,5,48.659,Dificult
18001,28,23,0,2,2,0,6,7,92.171,Very_Easy
18002,37,25,2,3,3,2,5,7,68.94,Plain_English
18003,38,23,3,2,2,0,4,9,55.389,Fairly_difficult
18004,39,28,2,3,3,2,4,8,74.789,Fairly_Easy
18005,24,15,4,0,0,4,5,2,63.863,Plain_English
18006,34,25,2,3,3,1,5,9,79.092,Very_Easy
18007,48,32,5,1,1,2,7,9,63.695,Plain_English
18008,63,37,6,2,4,2,4,11,44.009,Dificult
18009,43,29,4,2,1,5,8,7,66.676,Plain_English
18010,35,20,5,1,1,1,4,9,48.635,Dificult
18011,35,22,4,2,2,0,4,7,61.079,Plain_English
18012,29,19,3,0,0,1,4,5,68.066,Plain_English
18013,39,22,6,3,1,0,5,13,45.697,Dificult
18014,30,17,4,3,3,0,2,5,48.913,Dificult
18015,25,15,3,2,2,0,1,4,58.223,Fairly_difficult
18016,38,24,4,2,2,1,2,8,60.705,Plain_English
18017,33,16,6,2,0,0,1,8,24.228,very_difficult
18018,34,18,3,2,0,1,2,7,37.9,Dificult
18019,35,22,4,5,2,0,3,9,61.079,Plain_English
18020,26,14,4,0,0,0,2,4,42.616,Dificult
18021,26,13,3,2,1,0,2,5,31.038,Dificult
18022,43,24,6,2,1,0,4,9,43.08,Dificult
18023,49,29,5,1,0,1,6,10,49.173,Very_Easy
18024,33,21,3,4,2,2,5,6,63.235,Plain_English
18025,55,29,8,2,1,2,5,7,31.669,Dificult
18026,36,18,5,4,4,2,1,5,28.5,very_difficult
18027,42,24,6,2,0,1,9,7,46.605,Dificult
18028,40,25,4,1,1,1,4,8,58.787,Fairly_difficult
18029,11,7,1,0,0,1,1,2,70.34,Fairly_Easy
18030,48,28,4,2,0,0,5,13,47.596,Dificult
18031,28,18,4,3,2,0,4,6,66.1,Plain_English
18032,37,23,3,2,1,1,3,11,59.067,Very_Easy
18033,21,14,3,3,1,0,2,7,72.83,Fairly_Easy
18034,14,13,0,1,0,4,4,2,109.13,Very_Easy
18035,26,21,1,2,1,1,3,9,91.435,Very_Easy
18036,39,25,3,0,1,2,8,5,62.172,Plain_English
